Region,File_path,Bounds
USGS_LPC_NM_NorthCentral_B1_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_NorthCentral_B1_2016/ept.json,"([-12024483, 4156248], [-11742371, 4438360])"
USGS_LPC_NM_NorthCentral_B3_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_NorthCentral_B3_2017_LAS_2018/ept.json,"([-11773671, 4229985], [-11585447, 4418209])"
USGS_LPC_NM_NorthCentral_B4_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_NorthCentral_B4_2016_LAS_2018/ept.json,"([-11738864, 4090567], [-11582600, 4246831])"
USGS_LPC_NM_North_Central_B2_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_North_Central_B2_2016/ept.json,"([-11936456, 4156308], [-11654584, 4438180])"
USGS_LPC_NM_RioHondo_2014_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_RioHondo_2014_LAS_2017/ept.json,"([-11784509, 3867026], [-11620799, 4030736])"
USGS_LPC_NM_RioSanJose_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_RioSanJose_2016_LAS_2019/ept.json,"([-12092309, 4066254], [-11894441, 4264122])"
USGS_LPC_NM_Roosevelt_Curry_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_Roosevelt_Curry_2015_LAS_2017/ept.json,"([-11615578, 3969312], [-11426358, 4158532])"
USGS_LPC_NM_WhiteSands_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_WhiteSands_2015_LAS_2017/ept.json,"([-11836532, 3864777], [-11816738, 3884571])"
USGS_LPC_NV_LasVegas_QL1_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NV_LasVegas_QL1_2016_LAS_2018/ept.json,"([-12847030, 4286292], [-12780080, 4353242])"
USGS_LPC_NV_LasVegas_QL2_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NV_LasVegas_QL2_2016_LAS_2018/ept.json,"([-12864975, 4286294], [-12764655, 4386614])"
USGS_LPC_NV_Reno_Carson_QL1_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NV_Reno_Carson_QL1_2017_LAS_2018/ept.json,"([-13393012, 4716809], [-13281932, 4827889])"
USGS_LPC_NV_Reno_Carson_QL2_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NV_Reno_Carson_QL2_2017_LAS_2018/ept.json,"([-13380891, 4733461], [-13266369, 4847983])"
USGS_LPC_NV_UpperHumboldt_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NV_UpperHumboldt_2016_LAS_2018/ept.json,"([-12948039, 4951015], [-12769885, 5129169])"
USGS_LPC_NY_CayugaOswego_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_CayugaOswego_2018_LAS_2019/ept.json,"([-8575376, 5250985], [-8403062, 5423299])"
USGS_LPC_NY_CayugaOswego_TL_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_CayugaOswego_TL_2018_LAS_2019/ept.json,"([-8567439, 5253027], [-8501853, 5318613])"
USGS_LPC_NY_Cl_Ess_LChamp_P2_2014_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Cl_Ess_LChamp_P2_2014_LAS_2016/ept.json,"([-8321783, 5430860], [-8128343, 5624300])"
USGS_LPC_NY_FEMA_R2L1_ChautauquaCo_2014_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_FEMA_R2L1_ChautauquaCo_2014_LAS_2017/ept.json,"([-8879870, 5182027], [-8802414, 5259483])"
USGS_LPC_NY_FEMA_R2L2_OrleansCo_2014_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_FEMA_R2L2_OrleansCo_2014_LAS_2017/ept.json,"([-8736177, 5323034], [-8680961, 5378250])"
USGS_LPC_NY_FEMA_R2_B1_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_FEMA_R2_B1_2016_LAS_2018/ept.json,"([-8523498, 5276684], [-8377390, 5422792])"
USGS_LPC_NY_FEMA_R2_B2_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_FEMA_R2_B2_2016_LAS_2018/ept.json,"([-8437920, 5445626], [-8232190, 5651356])"
USGS_LPC_NY_FEMA_R2_Northeast_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_FEMA_R2_Northeast_2017_LAS_2019/ept.json,"([-8432571, 5302692], [-8163873, 5571390])"
USGS_LPC_NY_FEMA_R2_Seneca_2012_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_FEMA_R2_Seneca_2012_LAS_2015/ept.json,"([-8644627, 5181588], [-8473589, 5352626])"
USGS_LPC_NY_LongIsland_Z18_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_LongIsland_Z18_2014_LAS_2015/ept.json,"([-8211811, 4903303], [-8013855, 5101259])"
USGS_LPC_NY_MadisonOtsegoCo_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_MadisonOtsegoCo_2015_LAS_2017/ept.json,"([-8458556, 5205455], [-8306842, 5357169])"
USGS_LPC_NY_Sandy_Ul_Du_Or_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Sandy_Ul_Du_Or_2013_LAS_2016/ept.json,"([-8330179, 5033170], [-8174921, 5188428])"
USGS_LPC_NY_Schoharie_2014_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Schoharie_2014_LAS_2016/ept.json,"([-8333983, 5213700], [-8235497, 5312186])"
USGS_LPC_NY_Southwest_2_CO_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Southwest_2_CO_2016_LAS_2018/ept.json,"([-8695056, 5145301], [-8575436, 5264921])"
USGS_LPC_NY_Southwest_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Southwest_B2_2017_LAS_2019/ept.json,"([-8887418, 5066073], [-8550578, 5402913])"
USGS_LPC_NY_Southwest_B2_TL_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Southwest_B2_TL_2017_LAS_2019/ept.json,"([-8764297, 5158971], [-8715333, 5207935])"
USGS_LPC_NY_Southwest_East_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Southwest_East_2017_LAS_2018/ept.json,"([-8879788, 5145235], [-8762886, 5262137])"
USGS_LPC_OH_ChippewaWatershed_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OH_ChippewaWatershed_2017_LAS_2018/ept.json,"([-9115684, 5012284], [-9110630, 5017338])"
USGS_LPC_OH_Clinton_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OH_Clinton_2018_LAS_2019/ept.json,"([-9353304, 4752766], [-9301588, 4804482])"
USGS_LPC_OH_Columbus_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OH_Columbus_2019/ept.json,"([-9288029, 4829573], [-9187803, 4929799])"
USGS_LPC_OH_Delaware_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OH_Delaware_2018_LAS_2019/ept.json,"([-9268750, 4877942], [-9210184, 4936508])"
USGS_LPC_OH_LowerMaumee_B16_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OH_LowerMaumee_B16_2016_LAS_2017/ept.json,"([-9393628, 4977245], [-9207114, 5163759])"
USGS_LPC_OK_3County_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_3County_2017_LAS_2019/ept.json,"([-10644349, 4227052], [-10499417, 4371984])"
USGS_LPC_OK_Area1_1A_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area1_1A_2011_LAS_2016/ept.json,"([-10839502, 4283315], [-10683772, 4439045])"
USGS_LPC_OK_Area1_1B_2011_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area1_1B_2011_LAS_2017/ept.json,"([-10877113, 4202065], [-10755667, 4323511])"
USGS_LPC_OK_Area1_1D_2011_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area1_1D_2011_LAS_2017/ept.json,"([-10814095, 4078007], [-10683043, 4209059])"
USGS_LPC_OK_Area2_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area2_2011_LAS_2016/ept.json,"([-11063609, 4145396], [-10770043, 4438962])"
USGS_LPC_OK_Area4_2011_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area4_2011_LAS_2018/ept.json,"([-10985100, 3980635], [-10790238, 4175497])"
USGS_LPC_OK_Cache_L5_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Cache_L5_2014_LAS_2015/ept.json,"([-11013962, 4044656], [-10910326, 4148292])"
USGS_LPC_OK_Craig_Nowata_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Craig_Nowata_2015_LAS_2017/ept.json,"([-10666203, 4358878], [-10573675, 4451406])"
USGS_LPC_OK_DamRehab3_7_2011_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_DamRehab3_7_2011_LAS_2018/ept.json,"([-11154431, 4044053], [-10954763, 4243721])"
USGS_LPC_OK_NRCS_Area1C_2012_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_NRCS_Area1C_2012_LAS_2018/ept.json,"([-10762195, 4202041], [-10680681, 4283555])"
USGS_LPC_OK_NRCS_Area1E_2012_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_NRCS_Area1E_2012_LAS_2018/ept.json,"([-10690289, 4051688], [-10513065, 4228912])"
USGS_LPC_OK_North_Corridor_B4_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_North_Corridor_B4_2017_LAS_2018/ept.json,"([-10672908, 4029253], [-10432488, 4269673])"
USGS_LPC_OK_Woodward_UTM14_B1_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM14_B1_2016_LAS_2018/ept.json,"([-11133872, 4229905], [-10831732, 4532045])"
USGS_LPC_OK_Woodward_UTM14_B2_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM14_B2_2016_LAS_2018/ept.json,"([-11146503, 4095615], [-10917215, 4324903])"
USGS_LPC_OK_Woodward_UTM15_B3_2016__LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM15_B3_2016__LAS_2018/ept.json,"([-10807407, 4282582], [-10622463, 4467526])"
USGS_LPC_OK_Woodward_UTM15_B4_2016__LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM15_B4_2016__LAS_2018/ept.json,"([-10698523, 4166046], [-10552309, 4312260])"
USGS_LPC_OK_Woodward_UTM15_B5_2016__LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM15_B5_2016__LAS_2018/ept.json,"([-10716475, 4001481], [-10566141, 4151815])"
USGS_LPC_OK_Woodward_UTM15_B6_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM15_B6_2016_LAS_2019/ept.json,"([-10702325, 4290123], [-10644333, 4348115])"
USGS_LPC_OR_HarneyCounty_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OR_HarneyCounty_2018_LAS_2019/ept.json,"([-13282679, 5381605], [-13226531, 5437753])"
USGS_LPC_OR_HarneyCounty_TL_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OR_HarneyCounty_TL_2018_LAS_2019/ept.json,"([-13270125, 5378488], [-13226537, 5422076])"
USGS_LPC_OR_OLC_Wallowa_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OR_OLC_Wallowa_2015_LAS_2017/ept.json,"([-13149570, 5635693], [-13013460, 5771803])"
USGS_LPC_PA_Allentown_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_Allentown_2016_LAS_2017/ept.json,"([-8410969, 4944518], [-8394753, 4960734])"
USGS_LPC_PA_Dauphin_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_Dauphin_2016_LAS_2017/ept.json,"([-8587797, 4882444], [-8506853, 4963388])"
USGS_LPC_PA_South_Central_B1_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_South_Central_B1_2017_LAS_2019/ept.json,"([-8703027, 4823243], [-8466893, 5059377])"
USGS_LPC_PA_South_Central_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_South_Central_B2_2017_LAS_2019/ept.json,"([-8645282, 4952646], [-8496420, 5101508])"
USGS_LPC_PR_PRVI_A_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_A_2018/ept.json,"([-7564423, 1920979], [-7294365, 2191037])"
USGS_LPC_PR_PRVI_C_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_C_2018/ept.json,"([-7406626, 1977934], [-7260256, 2124304])"
USGS_LPC_PR_PRVI_D_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_D_2018/ept.json,"([-7460104, 2003242], [-7332130, 2131216])"
USGS_LPC_PR_PRVI_E_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_E_2018/ept.json,"([-7488731, 1997643], [-7328351, 2158023])"
USGS_LPC_PR_PRVI_F_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_F_2018/ept.json,"([-7486209, 2045129], [-7398483, 2132855])"
USGS_LPC_PR_PRVI_G_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_G_2018/ept.json,"([-7398489, 2053744], [-7332111, 2120122])"
USGS_LPC_PR_PRVI_H_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_H_2018/ept.json,"([-7389016, 2016872], [-7301296, 2104592])"
USGS_LPC_PR_PRVI_VI_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_VI_B1_2018/ept.json,"([-7245363, 2053526], [-7196565, 2102324])"
USGS_LPC_PR_PRVI_VI_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_VI_B2_2018/ept.json,"([-7225206, 1987231], [-7187244, 2025193])"
USGS_LPC_PR_PuertoRico_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PuertoRico_2015_LAS_2018/ept.json,"([-7564720, 1908242], [-7259474, 2213488])"
USGS_LPC_PR_PuertoRico_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PuertoRico_2016_LAS_2017/ept.json,"([-7564720, 1910847], [-7259474, 2216093])"
USGS_LPC_SC_6County_Abbeville_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Abbeville_2012_LAS_2017/ept.json,"([-9215134, 4029857], [-9149846, 4095145])"
USGS_LPC_SC_6County_Aiken_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Aiken_2012_LAS_2017/ept.json,"([-9131970, 3920137], [-9036998, 4015109])"
USGS_LPC_SC_6County_Barnwell_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Barnwell_2012_LAS_2017/ept.json,"([-9104222, 3900078], [-9036874, 3967426])"
USGS_LPC_SC_6County_Calhoun_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Calhoun_2012_LAS_2017/ept.json,"([-9024211, 3952314], [-8958399, 4018126])"
USGS_LPC_SC_6County_Edgefield_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Edgefield_2012_LAS_2017/ept.json,"([-9150819, 3964441], [-9088089, 4027171])"
USGS_LPC_SC_6County_McCormick_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_McCormick_2012_LAS_2017/ept.json,"([-9198579, 3971667], [-9129061, 4041185])"
USGS_LPC_SC_Charleston_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_Charleston_2016_LAS_2019/ept.json,"([-8957161, 3808272], [-8822285, 3943148])"
USGS_LPC_SC_East_Central_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_East_Central_2017_LAS_2019/ept.json,"([-9059307, 3886050], [-8891111, 4054246])"
USGS_LPC_SC_East_Central_TL_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_East_Central_TL_2018_LAS_2019/ept.json,"([-9056737, 3897723], [-8942115, 4012345])"
USGS_LPC_SC_Georgetown_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_Georgetown_2016_LAS_2019/ept.json,"([-8878430, 3908473], [-8786586, 4000317])"
USGS_LPC_SC_Williamsburg_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_Williamsburg_2016_LAS_2019/ept.json,"([-8918278, 3929292], [-8828126, 4019444])"
USGS_LPC_SD_MORiver_Woolpert_B1_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B1_2016_LAS_2018/ept.json,"([-11026726, 5391752], [-10922362, 5496116])"
USGS_LPC_SD_MORiver_Woolpert_B2_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B2_2016/ept.json,"([-11093257, 5386472], [-10983657, 5496072])"
USGS_LPC_SD_MORiver_Woolpert_B2_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B2_2016_LAS_2018/ept.json,"([-11099264, 5386472], [-10989616, 5496120])"
USGS_LPC_SD_MORiver_Woolpert_B3_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B3_2016/ept.json,"([-11055362, 5271487], [-10919248, 5407601])"
USGS_LPC_SD_MORiver_Woolpert_B3_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B3_2016_LAS_2018/ept.json,"([-11055362, 5270306], [-10916886, 5408782])"
USGS_LPC_SD_NRCS_DAS_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_DAS_2017_LAS_2019/ept.json,"([-11582438, 5608712], [-11354314, 5836836])"
USGS_LPC_SD_NRCS_Fugro_B1_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B1_2017_LAS_2019/ept.json,"([-11584846, 5419809], [-11354754, 5649901])"
USGS_LPC_SD_NRCS_Fugro_B1_TL_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B1_TL_2017_LAS_2019/ept.json,"([-11379444, 5540817], [-11337362, 5582899])"
USGS_LPC_SD_NRCS_Fugro_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B2_2017_LAS_2019/ept.json,"([-11584724, 5466365], [-11485474, 5565615])"
USGS_LPC_SD_NRCS_Fugro_B2_TL_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B2_TL_2017_LAS_2019/ept.json,"([-11515061, 5536589], [-11509359, 5542291])"
USGS_LPC_SD_NRCS_PAR_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_PAR_2017_LAS_2018/ept.json,"([-11584491, 5513276], [-11353479, 5744288])"
USGS_LPC_SD_NRCS_QSI_A2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_QSI_A2_2017_LAS_2019/ept.json,"([-11293369, 5311283], [-11107735, 5496917])"
USGS_LPC_TN_27Co_blk1_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27Co_blk1_2015_LAS_2017/ept.json,"([-9467893, 4231489], [-9279193, 4420189])"
USGS_LPC_TN_27County_blk1_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk1_2015_LAS_2017/ept.json,"([-9467893, 4231489], [-9279193, 4420189])"
USGS_LPC_TN_27County_blk1_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk1_2015_LAS_2018/ept.json,"([-9467893, 4231489], [-9279193, 4420189])"
USGS_LPC_TN_27County_blk2_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk2_2015_LAS_2017/ept.json,"([-9557619, 4237637], [-9401907, 4393349])"
USGS_LPC_TN_27County_blk3_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk3_2015_LAS_2017/ept.json,"([-9602346, 4132141], [-9383036, 4351451])"
USGS_LPC_TN_27County_blk4_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk4_2015_LAS_2018/ept.json,"([-9612575, 4105388], [-9418855, 4299108])"
USGS_LPC_TN_3County_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_3County_2015_LAS_2017/ept.json,"([-9980271, 4117321], [-9835361, 4262231])"
USGS_LPC_TN_BlountCo_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_BlountCo_2015_LAS_2017/ept.json,"([-9372922, 4226459], [-9314110, 4285271])"
USGS_LPC_TN_Eastern_2_16_B16_Del2_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Eastern_2_16_B16_Del2_2016_LAS_2017/ept.json,"([-9405854, 4203016], [-9224416, 4384454])"
USGS_LPC_TN_Eastern_2_16_B16_Del3_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Eastern_2_16_B16_Del3_2016_LAS_2017/ept.json,"([-9310069, 4250815], [-9176763, 4384121])"
USGS_LPC_TN_Eastern_2_16_B16_Del4_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Eastern_2_16_B16_Del4_2016_LAS_2017/ept.json,"([-9209836, 4278846], [-9087430, 4401252])"
USGS_LPC_TN_Middle_B1_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Middle_B1_2018_LAS_2019/ept.json,"([-9756741, 4248432], [-9547047, 4458126])"
USGS_LPC_TN_Middle_B2_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Middle_B2_2018_LAS_2019/ept.json,"([-9767934, 4172539], [-9555006, 4385467])"
USGS_LPC_TN_Middle_B3_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Middle_B3_2018_LAS_2019/ept.json,"([-9767213, 4117002], [-9597019, 4287196])"
USGS_LPC_TN_NRCS_L1_2011_12_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_NRCS_L1_2011_12_LAS_2017/ept.json,"([-10038610, 4217779], [-9872494, 4383895])"
USGS_LPC_TN_NRCS_L2_2011_12_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_NRCS_L2_2011_12_LAS_2017/ept.json,"([-9959860, 4197339], [-9772688, 4384511])"
USGS_LPC_TN_ShelbyCo_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_ShelbyCo_2017_LAS_2019/ept.json,"([-10053448, 4153466], [-9977714, 4229200])"
USGS_LPC_TN_WestCentral_B1_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_WestCentral_B1_2017_LAS_2018/ept.json,"([-9944148, 4161768], [-9734626, 4371290])"
USGS_LPC_TN_WestCentral_B2_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_WestCentral_B2_2017_LAS_2018/ept.json,"([-9889456, 4163038], [-9657362, 4395132])"
USGS_LPC_TX_Archer_Jack_2014_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Archer_Jack_2014_LAS_2016/ept.json,"([-11015844, 3892837], [-10899072, 4009609])"
USGS_LPC_TX_Central_B1_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Central_B1_2017_LAS_2019/ept.json,"([-10945850, 3414976], [-10705754, 3655072])"
USGS_LPC_TX_Central_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Central_B2_2017_LAS_2019/ept.json,"([-11006658, 3391555], [-10926750, 3471463])"
USGS_LPC_TX_East_UTM14_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_East_UTM14_2017_LAS_2018/ept.json,"([-10744565, 3857981], [-10663559, 3938987])"
